ticker,buyprice,buydate,duration,score,sellprice,selldate
['^DJI', 13384.290039, '2013-01-07', 5, 1, 13507.320312, '2013-01-14', 0.0091910196686974463]
['^DJI', 13507.320312, '2013-01-14', 5, 1, 13712.209961, '2013-01-22', 0.015167675324763607]
['^DJI', 13881.929688, '2013-01-28', 5, 1, 13880.080078000001, '2013-02-04', -0.0001343192223204482]
['^DJI', 13880.080078000001, '2013-02-04', 5, 1, 13971.240234000001, '2013-02-11', 0.0065666160056573062]
['^DJI', 13971.240234000001, '2013-02-11', 5, 1, 14035.669921999999, '2013-02-19', 0.0046105203919721213]
['^DJI', 14127.820312, '2013-03-04', 5, 1, 14447.290039, '2013-03-11', 0.022611749013303824]
['^DJI', 15545.549805000001, '2013-07-22', 5, 1, 15521.969727, '2013-07-29', -0.0015178027342855286]
['^DJI', 15521.969727, '2013-07-29', 5, 1, 15612.129883, '2013-08-05', 0.0058075848352670814]
['^DJI', 15612.129883, '2013-08-05', 5, 1, 15419.679688, '2013-08-12', -0.012327926839090302]
['^DJI', 15419.679688, '2013-08-12', 5, 1, 15010.740234000001, '2013-08-19', -0.02652159203529101]
['^DJI', 15010.740234000001, '2013-08-19', 5, 1, 14946.459961, '2013-08-26', -0.0042832846347156568]
['^DJI', 14946.459961, '2013-08-26', 5, 1, 14833.959961, '2013-09-03', -0.0075278694950902695]
['^DJI', 15063.120117, '2013-09-09', 5, 1, 15494.780273, '2013-09-16', 0.028655760071437789]
['^DJI', 15494.780273, '2013-09-16', 5, 1, 15401.379883, '2013-09-23', -0.0060288296028811134]
['^DJI', 15401.379883, '2013-09-23', 5, 1, 15129.669921999999, '2013-09-30', -0.017642897134167161]
['^DJI', 15129.669921999999, '2013-09-30', 5, 1, 14936.240234000001, '2013-10-07', -0.01278578376113223]
['^DJI', 14936.240234000001, '2013-10-07', 5, 1, 15301.259765999999, '2013-10-14', 0.024437510798006788]
['^DJI', 15301.259765999999, '2013-10-14', 5, 1, 15392.200194999999, '2013-10-21', 0.0059423492176794556]
['^DJI', 15392.200194999999, '2013-10-21', 5, 1, 15568.929688, '2013-10-28', 0.011480781874017248]
['^DJI', 16257.940430000001, '2014-01-13', 5, 1, 16414.439452999999, '2014-01-21', 0.0096250828125342379]
['^DJI', 15837.879883, '2014-01-27', 5, 1, 15372.799805000001, '2014-02-03', -0.029365993519070752]
['^DJI', 15372.799805000001, '2014-02-03', 5, 1, 15801.790039, '2014-02-10', 0.027904821466579879]
['^DJI', 15801.790039, '2014-02-10', 5, 1, 16130.400390999999, '2014-02-18', 0.020794818257235528]
['^DJI', 16207.139648, '2014-02-24', 5, 1, 16168.030273, '2014-03-03', -0.0024140209716048224]
['^DJI', 16168.030273, '2014-03-03', 5, 1, 16418.679688, '2014-03-10', 0.015501852159353628]
['^DJI', 16418.679688, '2014-03-10', 5, 1, 16247.219727, '2014-03-17', -0.010443894652828096]
['^DJI', 16569.279297000001, '2014-08-04', 5, 1, 16569.980468999998, '2014-08-11', 4.1412302110300639e-05]
['^DJI', 16569.980468999998, '2014-08-11', 5, 1, 16838.740234000001, '2014-08-18', 0.016218773794138414]
['^DJI', 17031.140625, '2014-09-15', 5, 1, 17172.679688, '2014-09-22', 0.0083097231193227962]
['^DJI', 17172.679688, '2014-09-22', 5, 1, 17071.220702999999, '2014-09-29', -0.0059090361459958728]
['^DJI', 17071.220702999999, '2014-09-29', 5, 1, 16991.910156000002, '2014-10-06', -0.0046467413420562889]
['^DJI', 16991.910156000002, '2014-10-06', 5, 1, 16321.070312, '2014-10-13', -0.039480837518618632]
['^DJI', 16321.070312, '2014-10-13', 5, 1, 16399.669922000001, '2014-10-20', 0.0048149176798915026]
['^DJI', 16399.669922000001, '2014-10-20', 5, 1, 16817.939452999999, '2014-10-27', 0.025503838369265813]
['^DJI', 16817.939452999999, '2014-10-27', 5, 1, 17366.240234000001, '2014-11-03', 0.032601245980951495]
['^DJI', 17366.240234000001, '2014-11-03', 5, 1, 17613.740234000001, '2014-11-10', 0.014250925742433789]
['^DJI', 17613.740234000001, '2014-11-10', 5, 1, 17647.75, '2014-11-17', 0.0019300140429219421]
['^DJI', 17647.75, '2014-11-17', 5, 1, 17817.900390999999, '2014-11-24', 0.0096406278987405895]
['^DJI', 17817.900390999999, '2014-11-24', 5, 1, 17879.550781000002, '2014-12-02', 0.0034591836662828789]
['^DJI', 17852.480468999998, '2014-12-08', 5, 1, 17180.839843999998, '2014-12-15', -0.037622538009006577]
['^DJI', 17180.839843999998, '2014-12-15', 5, 1, 17959.439452999999, '2014-12-22', 0.045317028507887699]
