ticker,buyprice,buydate,duration,score,sellprice,selldate
['AMZN', 346.20001200000002, '2014-07-11', 10, 3.7793888561063476, 324.01001000000002, '2014-07-25', -0.064139229434804268]
['AMZN', 355.32000699999998, '2014-07-14', 10, 17.023527996528298, 320.41000400000001, '2014-07-28', -0.098291687245182238]
['PRGO', 153.006046, '2014-07-15', 10, 5.3511315913116846, 154.20265000000001, '2014-07-29', 0.007722596792024858]
['PCP', 257.583055, '2014-07-16', 10, 3.7807070681408828, 232.906172, '2014-07-30', -0.095859888764810261]
['HCA', 60.610000999999997, '2014-07-17', 10, 3.7043286685473005, 65.309997999999993, '2014-07-31', 0.077297424891974456]
['ICE', 188.89511899999999, '2014-07-17', 10, 3.2894033349301779, 189.88296099999999, '2014-07-31', 0.0051501701322414824]
['SNA', 121.859407, '2014-07-18', 10, 4.4257098862210364, 118.034978, '2014-08-01', -0.031507038270750895]
['SHW', 209.63610399999999, '2014-07-18', 10, 3.4135643567904657, 202.30506600000001, '2014-08-01', -0.035041855194942843]
['SWKS', 53.700961, '2014-07-21', 10, 4.7937598554974796, 51.602027, '2014-08-04', -0.039364919372671933]
['GOOGL', 598.44000200000005, '2014-07-21', 10, 3.0390264502603941, 582.27002000000005, '2014-08-04', -0.02704528765775922]
['SHW', 210.031317, '2014-07-21', 10, 9.018982938401745, 205.881675, '2014-08-04', -0.019828671549966998]
['TMO', 121.56498000000001, '2014-07-21', 10, 3.3662056825963149, 120.808556, '2014-08-04', -0.0063457749098466496]
['CMG', 659.77002000000005, '2014-07-22', 10, 9.3688666993758147, 674.71002199999998, '2014-08-05', 0.022621521966093478]
['ALXN', 167.970001, '2014-07-22', 10, 3.4242002266538543, 156.46000699999999, '2014-08-05', -0.068613406747553729]
['ENDP', 70.269997000000004, '2014-07-23', 10, 3.1789198603066562, 62.0, '2014-08-06', -0.11790233888867255]
['CMG', 661.27002000000005, '2014-07-23', 10, 41.465719785269826, 673.0, '2014-08-06', 0.017715879513182761]
['ALXN', 173.08000200000001, '2014-07-23', 10, 11.662240801012766, 158.71000699999999, '2014-08-06', -0.083111825940468953]
['ISRG', 461.63000499999998, '2014-07-23', 10, 30.768534076127821, 448.42999300000002, '2014-08-06', -0.028626848031682774]
['PCLN', 1236.7299800000001, '2014-07-24', 10, 6.7915766869179315, 1285.1099850000001, '2014-08-07', 0.039107166303189299]
['RHI', 50.474479000000002, '2014-07-24', 10, 3.0675350079495152, 48.017842999999999, '2014-08-07', -0.048968033924629575]
['APD', 132.22313700000001, '2014-07-24', 10, 3.5309118091864526, 128.31005200000001, '2014-08-07', -0.029708000347926967]
['BIIB', 336.790009, '2014-07-24', 10, 10.156067365341523, 320.60000600000001, '2014-08-07', -0.048116044321255359]
['XEC', 147.761189, '2014-07-24', 10, 3.9415687723239685, 133.22046399999999, '2014-08-07', -0.098508445272459264]
['UA', 69.550003000000004, '2014-07-24', 10, 4.3124126479711702, 67.739998, '2014-08-07', -0.026240185784032297]
['ISRG', 473.32998700000002, '2014-07-24', 10, 90.63677484149477, 441.79998799999998, '2014-08-07', -0.066644835244719092]
['CAM', 74.150002000000001, '2014-07-25', 10, 4.2554956249988223, 72.599997999999999, '2014-08-08', -0.021105919862281341]
['ABC', 75.674777000000006, '2014-07-25', 10, 3.6425416566452959, 74.334528000000006, '2014-08-08', -0.017908860174110586]
['PVH', 113.198363, '2014-07-25', 10, 4.6013934048837477, 114.27692, '2014-08-08', 0.0093955157284386134]
['BIIB', 335.45001200000002, '2014-07-25', 10, 26.52321754616829, 324.04998799999998, '2014-08-08', -0.034028986709352185]
['VRSN', 55.590000000000003, '2014-07-25', 10, 3.2181448052802284, 54.619999, '2014-08-08', -0.017719032200036039]
['FLS', 76.997324000000006, '2014-07-25', 10, 4.8802260277104974, 72.133088000000001, '2014-08-08', -0.063368903573843741]
['UA', 69.110000999999997, '2014-07-25', 10, 11.310721266248962, 68.489998, '2014-08-08', -0.0091882938910679089]
['SWK', 88.722431999999998, '2014-07-28', 10, 4.7820567942348662, 86.784745000000001, '2014-08-11', -0.022008943578102062]
['VRSN', 53.970001000000003, '2014-07-28', 10, 7.4863317836810683, 54.860000999999997, '2014-08-11', 0.016212710464837556]
['ESRX', 70.610000999999997, '2014-07-30', 10, 3.2389970414114755, 71.889999000000003, '2014-08-13', 0.017915280867932665]
['REGN', 322.17999300000002, '2014-07-30', 10, 3.6471485676421089, 343.05999800000001, '2014-08-13', 0.064761951248785268]
['EW', 90.25, '2014-07-31', 10, 3.47589430476771, 95.690002000000007, '2014-08-14', 0.060110825484764624]
['REGN', 316.22000100000002, '2014-07-31', 10, 9.8622897930610165, 347.73998999999998, '2014-08-14', 0.099629969326323384]
['AMT', 92.831580000000002, '2014-07-31', 10, 3.0123241828197971, 95.939411000000007, '2014-08-14', 0.033316582568130415]
['EXPE', 84.387379999999993, '2014-08-04', 10, 3.6655043409859367, 85.379705999999999, '2014-08-18', 0.011581423667851825]
['MHK', 130.0, '2014-08-07', 10, 3.3570854302134876, 146.11999499999999, '2014-08-21', 0.12388457692307683]
['FOSL', 100.489998, '2014-08-07', 10, 3.3476255892073059, 100.0, '2014-08-21', -0.0050253558568087537]
['CCI', 74.772487999999996, '2014-08-08', 10, 3.3958308612326262, 76.752131000000006, '2014-08-22', 0.026274944870097277]
['WHR', 145.15116599999999, '2014-08-11', 10, 3.4539897396504298, 148.020386, '2014-08-25', 0.019663775901049344]
['BF-B', 90.840190000000007, '2014-08-11', 10, 3.4905810926498351, 92.182316, '2014-08-25', 0.014609458654808992]
['GWW', 233.20025799999999, '2014-08-11', 10, 4.9788374079410787, 244.93830199999999, '2014-08-25', 0.05027028743681751]
['RL', 160.76026999999999, '2014-08-12', 10, 5.3113717560366336, 166.90309500000001, '2014-08-26', 0.038117782459559296]
['PCP', 232.45641499999999, '2014-08-12', 10, 3.0594585449261089, 243.680443, '2014-08-26', 0.04821991253715241]
['PNR', 67.163263999999998, '2014-08-13', 10, 3.0144868217638408, 67.271071000000006, '2014-08-27', 0.0013818119381453558]
['BLK', 307.51651900000002, '2014-08-14', 10, 5.9450044030070224, 323.18334299999998, '2014-08-28', 0.050897506419809474]
['AMZN', 333.209991, '2014-08-14', 10, 5.693326513330156, 340.01998900000001, '2014-08-28', 0.020392539790321015]
['ALXN', 168.89999399999999, '2014-08-14', 10, 5.755709371446307, 168.30999800000001, '2014-08-28', -0.0035819776287261745]
['AMZN', 333.63000499999998, '2014-08-15', 10, 17.331428137654271, 339.040009, '2014-08-29', 0.016170619905724652]
['BIIB', 342.47000100000002, '2014-08-15', 10, 6.2235987406943742, 343.040009, '2014-08-29', 0.0016206032597873381]
['URI', 111.709999, '2014-08-15', 10, 3.12426277770584, 117.650002, '2014-08-29', 0.053039146477836821]
['GILD', 99.130891000000005, '2014-08-15', 10, 3.4029847733379324, 107.171762, '2014-08-29', 0.080962361167519356]
