ticker,buyprice,buydate,duration,score,sellprice,selldate
['UNP', 99.610000999999997, '2014-07-10', 6, 32.841091835554323, 101.339996, '2014-07-18']
['AAPL', 95.040001000000004, '2014-07-10', 6, 192.30081402671223, 94.430000000000007, '2014-07-18']
['UNP', 100.269997, '2014-07-11', 6, 33.183543157748367, 101.639999, '2014-07-21']
['AAPL', 95.220000999999996, '2014-07-11', 6, 194.03107397372671, 93.940002000000007, '2014-07-21']
['UNP', 101.089996, '2014-07-14', 6, 33.55050125354429, 102.860001, '2014-07-22']
['AAPL', 96.449996999999996, '2014-07-14', 6, 192.10342375916164, 94.720000999999996, '2014-07-22']
['UNP', 101.370003, '2014-07-15', 6, 33.694014637508729, 102.510002, '2014-07-23']
['AAPL', 95.319999999999993, '2014-07-15', 6, 191.91774335499434, 97.190002000000007, '2014-07-23']
['UNP', 101.779999, '2014-07-16', 6, 33.537641307712597, 101.769997, '2014-07-24']
['AAPL', 94.779999000000004, '2014-07-16', 6, 188.72000967299186, 97.029999000000004, '2014-07-24']
['UNP', 100.449997, '2014-07-17', 6, 32.616464776025182, 101.660004, '2014-07-25']
['AAPL', 93.089995999999999, '2014-07-17', 6, 185.62207473805498, 97.669998000000007, '2014-07-25']
['UNP', 101.339996, '2014-07-18', 6, 31.536860729212911, 100.639999, '2014-07-28']
['AAPL', 94.430000000000007, '2014-07-18', 6, 177.19282718978067, 99.019997000000004, '2014-07-28']
['UNP', 101.639999, '2014-07-21', 6, 30.602316758754299, 99.599997999999999, '2014-07-29']
['AAPL', 93.940002000000007, '2014-07-21', 6, 171.34876606053766, 98.379997000000003, '2014-07-29']
['UNP', 102.860001, '2014-07-22', 6, 29.921966947087878, 99.470000999999996, '2014-07-30']
['AAPL', 94.720000999999996, '2014-07-22', 6, 163.45926954749007, 98.150002000000001, '2014-07-30']
['UNP', 102.510002, '2014-07-23', 6, 28.999848255662226, 98.309997999999993, '2014-07-31']
['AAPL', 97.190002000000007, '2014-07-23', 6, 154.21185654827548, 95.599997999999999, '2014-07-31']
['UNP', 101.769997, '2014-07-24', 6, 27.476322891061425, 97.910004000000001, '2014-08-01']
['AAPL', 97.029999000000004, '2014-07-24', 6, 148.316421167204, 96.129997000000003, '2014-08-01']
['CELG', 87.160004000000001, '2014-07-25', 6, 25.565287570916841, 87.459998999999996, '2014-08-04']
['UNP', 101.660004, '2014-07-25', 6, 25.752708573253035, 98.290001000000004, '2014-08-04']
['AAPL', 97.669998000000007, '2014-07-25', 6, 141.08965648646677, 95.589995999999999, '2014-08-04']
['CELG', 87.639999000000003, '2014-07-28', 6, 27.664478785058183, 86.569999999999993, '2014-08-05']
['AAPL', 99.019997000000004, '2014-07-28', 6, 133.37037080466797, 95.120002999999997, '2014-08-05']
['CELG', 87.730002999999996, '2014-07-29', 6, 29.12116621403775, 86.129997000000003, '2014-08-06']
['AAPL', 98.379997000000003, '2014-07-29', 6, 127.34940078687058, 94.959998999999996, '2014-08-06']
['CELG', 88.339995999999999, '2014-07-30', 6, 30.159328522904335, 85.220000999999996, '2014-08-07']
['AAPL', 98.150002000000001, '2014-07-30', 6, 120.41778298354649, 94.480002999999996, '2014-08-07']
['CELG', 87.150002000000001, '2014-07-31', 6, 30.224030083362571, 86.510002, '2014-08-08']
['AAPL', 95.599997999999999, '2014-07-31', 6, 114.55617594509232, 94.739998, '2014-08-08']
['CELG', 86.650002000000001, '2014-08-01', 6, 29.495814671762805, 86.879997000000003, '2014-08-11']
['AAPL', 96.129997000000003, '2014-08-01', 6, 106.13018388391859, 95.989998, '2014-08-11']
['CELG', 87.459998999999996, '2014-08-04', 6, 28.920822378087564, 86.449996999999996, '2014-08-12']
['AAPL', 95.589995999999999, '2014-08-04', 6, 99.119354615977699, 95.970000999999996, '2014-08-12']
['CELG', 86.569999999999993, '2014-08-05', 6, 27.984557401624823, 88.410004000000001, '2014-08-13']
['AAPL', 95.120002999999997, '2014-08-05', 6, 92.325642719872633, 97.239998, '2014-08-13']
['CELG', 86.129997000000003, '2014-08-06', 6, 26.636894165073933, 88.459998999999996, '2014-08-14']
['AAPL', 94.959998999999996, '2014-08-06', 6, 85.794321514589484, 97.5, '2014-08-14']
['AAPL', 94.480002999999996, '2014-08-07', 6, 79.832527632140895, 97.980002999999996, '2014-08-15']
['AAPL', 94.739998, '2014-08-08', 6, 74.086818534456896, 99.160004000000001, '2014-08-18']
['AAPL', 95.989998, '2014-08-11', 6, 68.972843119433435, 100.529999, '2014-08-19']
['AAPL', 95.970000999999996, '2014-08-12', 6, 64.871351835675895, 100.56999999999999, '2014-08-20']
['AAPL', 97.239998, '2014-08-13', 6, 60.896783230891458, 100.58000199999999, '2014-08-21']
['AAPL', 97.5, '2014-08-14', 6, 57.563748098026842, 101.31999999999999, '2014-08-22']
['AAPL', 97.980002999999996, '2014-08-15', 6, 54.272545851280576, 101.540001, '2014-08-25']
['AAPL', 99.160004000000001, '2014-08-18', 6, 51.227832159069109, 100.889999, '2014-08-26']
['MNST', 88.440002000000007, '2014-08-18', 6, 30.189109154320633, 87.010002, '2014-08-26']
['AAPL', 100.529999, '2014-08-19', 6, 48.648203316849724, 102.129997, '2014-08-27']
['MNST', 89.040001000000004, '2014-08-19', 6, 31.739655813901361, 86.550003000000004, '2014-08-27']
['AAPL', 100.56999999999999, '2014-08-20', 6, 46.195550618311614, 102.25, '2014-08-28']
['MNST', 88.489998, '2014-08-20', 6, 30.802426721446817, 88.160004000000001, '2014-08-28']
['AAPL', 100.58000199999999, '2014-08-21', 6, 43.414839991722424, 102.5, '2014-08-29']
['MNST', 87.5, '2014-08-21', 6, 27.833992606566621, 88.410004000000001, '2014-08-29']
['AAPL', 101.31999999999999, '2014-08-22', 6, 40.634499491331177, 103.300003, '2014-09-02']
['AAPL', 101.540001, '2014-08-25', 6, 37.981145407396006, 98.940002000000007, '2014-09-03']
['AAPL', 100.889999, '2014-08-26', 6, 35.074160990874596, 98.120002999999997, '2014-09-04']
['AAPL', 102.129997, '2014-08-27', 6, 32.447301808591547, 98.970000999999996, '2014-09-05']
