ticker,buyprice,buydate,duration,score,sellprice,selldate
['AMZN', 346.20001200000002, '2014-07-11', 4, 3.7793888561063476, 352.45001200000002, '2014-07-17', 0.018009820288509986]
['AMZN', 355.32000699999998, '2014-07-14', 4, 17.023527996528298, 358.66000400000001, '2014-07-18', 0.0093577533898901426]
['PRGO', 153.006046, '2014-07-15', 4, 5.3511315913116846, 150.66268700000001, '2014-07-21', -0.01541350202592643]
['PCP', 257.583055, '2014-07-16', 4, 3.7807070681408828, 256.56360799999999, '2014-07-22', -0.0040159745756568254]
['HCA', 60.610000999999997, '2014-07-17', 4, 3.7043286685473005, 62.049999, '2014-07-23', 0.023510938401073496]
['ICE', 188.89511899999999, '2014-07-17', 4, 3.2894033349301779, 195.11852500000001, '2014-07-23', 0.032866947716102775]
['SNA', 121.859407, '2014-07-18', 4, 4.4257098862210364, 121.760841, '2014-07-24', -0.00093194282489824731]
['SHW', 209.63610399999999, '2014-07-18', 4, 3.4135643567904657, 210.91064600000001, '2014-07-24', 0.0060082303380338785]
['SWKS', 53.700961, '2014-07-21', 4, 4.7937598554974796, 50.928784999999998, '2014-07-25', -0.051901789988451082]
['GOOGL', 598.44000200000005, '2014-07-21', 4, 3.0390264502603941, 598.080017, '2014-07-25', -0.00062660416875015567]
['SHW', 210.031317, '2014-07-21', 4, 9.018982938401745, 210.219042, '2014-07-25', 0.00082237736003912384]
['TMO', 121.56498000000001, '2014-07-21', 4, 3.3662056825963149, 124.48118599999999, '2014-07-25', 0.023865475073495575]
['CMG', 659.77002000000005, '2014-07-22', 4, 9.3688666993758147, 678.01000999999997, '2014-07-28', 0.027623246657979276]
['ALXN', 167.970001, '2014-07-22', 4, 3.4242002266538543, 162.740005, '2014-07-28', -0.031225790133798951]
['ENDP', 70.269997000000004, '2014-07-23', 4, 3.1789198603066562, 66.660004000000001, '2014-07-29', -0.051586639458658337]
['CMG', 661.27002000000005, '2014-07-23', 4, 41.465719785269826, 674.35998500000005, '2014-07-29', 0.019772505337532172]
['ALXN', 173.08000200000001, '2014-07-23', 4, 11.662240801012766, 163.779999, '2014-07-29', -0.053819059928136605]
['ISRG', 461.63000499999998, '2014-07-23', 4, 30.768534076127821, 465.23001099999999, '2014-07-29', 0.0077659726646234955]
['PCLN', 1236.7299800000001, '2014-07-24', 4, 6.7915766869179315, 1255.9499510000001, '2014-07-30', 0.015528831119627249]
['RHI', 50.474479000000002, '2014-07-24', 4, 3.0675350079495152, 48.905783999999997, '2014-07-30', -0.031376153481445644]
['APD', 132.22313700000001, '2014-07-24', 4, 3.5309118091864526, 132.39921899999999, '2014-07-30', 0.0012182587983824618]
['BIIB', 336.790009, '2014-07-24', 4, 10.156067365341523, 344.51998900000001, '2014-07-30', 0.022907389749795139]
['XEC', 147.761189, '2014-07-24', 4, 3.9415687723239685, 142.66597100000001, '2014-07-30', -0.034584304813627266]
['UA', 69.550003000000004, '2014-07-24', 4, 4.3124126479711702, 69.220000999999996, '2014-07-30', -0.0049604886429696843]
['ISRG', 473.32998700000002, '2014-07-24', 4, 90.63677484149477, 466.98998999999998, '2014-07-30', -0.013426144919062646]
['CAM', 74.150002000000001, '2014-07-25', 4, 4.2554956249988223, 70.910004000000001, '2014-07-31', -0.043897476900944657]
['ABC', 75.674777000000006, '2014-07-25', 4, 3.6425416566452959, 75.793036999999998, '2014-07-31', 0.0013645233470591166]
['PVH', 113.198363, '2014-07-25', 4, 4.6013934048837477, 110.032605, '2014-07-31', -0.028098975247548383]
['BIIB', 335.45001200000002, '2014-07-25', 4, 26.52321754616829, 334.39001500000001, '2014-07-31', -0.0032046414116688412]
['VRSN', 55.590000000000003, '2014-07-25', 4, 3.2181448052802284, 54.049999, '2014-07-31', -0.02797267494153631]
['FLS', 76.997324000000006, '2014-07-25', 4, 4.8802260277104974, 73.200849000000005, '2014-07-31', -0.049501395658893298]
['UA', 69.110000999999997, '2014-07-25', 4, 11.310721266248962, 66.75, '2014-07-31', -0.034365518240985077]
['SWK', 88.722431999999998, '2014-07-28', 4, 4.7820567942348662, 85.581029000000001, '2014-08-01', -0.035576155081050949]
['VRSN', 53.970001000000003, '2014-07-28', 4, 7.4863317836810683, 53.200001, '2014-08-01', -0.014545117388454432]
['ESRX', 70.610000999999997, '2014-07-30', 4, 3.2389970414114755, 70.430000000000007, '2014-08-05', -0.0027616626149033776]
['REGN', 322.17999300000002, '2014-07-30', 4, 3.6471485676421089, 333.20001200000002, '2014-08-05', 0.034157983857178831]
['EW', 90.25, '2014-07-31', 4, 3.47589430476771, 95.010002, '2014-08-06', 0.052576199445983386]
['REGN', 316.22000100000002, '2014-07-31', 4, 9.8622897930610165, 340.69000199999999, '2014-08-06', 0.077335402323270394]
['AMT', 92.831580000000002, '2014-07-31', 4, 3.0123241828197971, 94.070779000000002, '2014-08-06', 0.013187311903987838]
['EXPE', 84.387379999999993, '2014-08-04', 4, 3.6655043409859367, 81.916490999999994, '2014-08-08', -0.029458065886155016]
['MHK', 130.0, '2014-08-07', 4, 3.3570854302134876, 136.009995, '2014-08-13', 0.04611534615384618]
['FOSL', 100.489998, '2014-08-07', 4, 3.3476255892073059, 96.550003000000004, '2014-08-13', -0.039357100992279813]
['CCI', 74.772487999999996, '2014-08-08', 4, 3.3958308612326262, 75.419489999999996, '2014-08-14', 0.008452333430445708]
['WHR', 145.15116599999999, '2014-08-11', 4, 3.4539897396504298, 145.85864699999999, '2014-08-15', 0.0047707574047321216]
['BF-B', 90.840190000000007, '2014-08-11', 4, 3.4905810926498351, 91.570462000000006, '2014-08-15', 0.0078739597528362636]
['GWW', 233.20025799999999, '2014-08-11', 4, 4.9788374079410787, 232.82730599999999, '2014-08-15', -0.0016636002178007795]
['RL', 160.76026999999999, '2014-08-12', 4, 5.3113717560366336, 163.30825999999999, '2014-08-18', 0.015756318398818307]
['PCP', 232.45641499999999, '2014-08-12', 4, 3.0594585449261089, 241.491604, '2014-08-18', 0.038803786077488987]
['PNR', 67.163263999999998, '2014-08-13', 4, 3.0144868217638408, 68.437341000000004, '2014-08-19', 0.018746512974711974]
['BLK', 307.51651900000002, '2014-08-14', 4, 5.9450044030070224, 317.28763400000003, '2014-08-20', 0.03172549894791183]
['AMZN', 333.209991, '2014-08-14', 4, 5.693326513330156, 335.77999899999998, '2014-08-20', 0.0076678613157189898]
['ALXN', 168.89999399999999, '2014-08-14', 4, 5.755709371446307, 168.740005, '2014-08-20', -0.0010360509545074108]
['AMZN', 333.63000499999998, '2014-08-15', 4, 17.331428137654271, 332.91000400000001, '2014-08-21', -0.0022030422593434544]
['BIIB', 342.47000100000002, '2014-08-15', 4, 6.2235987406943742, 338.64999399999999, '2014-08-21', -0.011198081551090462]
['URI', 111.709999, '2014-08-15', 4, 3.12426277770584, 116.269997, '2014-08-21', 0.040685686515850812]
['GILD', 99.130891000000005, '2014-08-15', 4, 3.4029847733379324, 101.90085500000001, '2014-08-21', 0.027791175608418584]
['AGN', 218.070007, '2014-08-18', 4, 6.2151213316677438, 227.30999800000001, '2014-08-22', 0.042302887622688995]
['SPG', 165.09143, '2014-08-18', 4, 3.2246587005674288, 164.296223, '2014-08-22', -0.0049076260348584104]
['CELG', 91.309997999999993, '2014-08-18', 4, 3.2107128057576642, 91.620002999999997, '2014-08-22', 0.0032308072112760739]
['HAR', 113.557084, '2014-08-18', 4, 3.7788947702292637, 114.842221, '2014-08-22', 0.011185008942286611]
['HUM', 122.05635599999999, '2014-08-19', 4, 3.7423891270343326, 123.337189, '2014-08-25', 0.010370889656905712]
['NOC', 124.538551, '2014-08-19', 4, 3.2536869608085639, 125.52889999999999, '2014-08-25', 0.0078317034538164399]
['UPS', 95.573759999999993, '2014-08-19', 4, 3.3205860113268884, 95.213915999999998, '2014-08-25', -0.0039220388525050753]
['GOOGL', 597.10998500000005, '2014-08-19', 4, 11.868455566093905, 590.57000700000003, '2014-08-25', -0.010977840204765657]
['ZBH', 99.153656999999995, '2014-08-19', 4, 3.8016393756270492, 99.669562999999997, '2014-08-25', 0.0050518156884521272]
['GOOG', 586.86264300000005, '2014-08-19', 4, 8.4393917493050026, 580.20265400000005, '2014-08-25', -0.011374022660358696]
['AMG', 200.020004, '2014-08-19', 4, 3.3933802669670587, 204.25, '2014-08-25', 0.021072872291313424]
['LLL', 105.48462000000001, '2014-08-19', 4, 6.1254378958776137, 107.344675, '2014-08-25', 0.017491222891071592]
['ADS', 265.290009, '2014-08-19', 4, 6.2073064961389548, 265.35000600000001, '2014-08-25', 0.00016961437850458155]
['PRGO', 149.00737799999999, '2014-08-20', 4, 4.3519942630736717, 147.70108500000001, '2014-08-26', -0.0088672991749440908]
['SLB', 107.310911, '2014-08-21', 4, 3.1315146927957693, 108.87978200000001, '2014-08-27', 0.014480083949711335]
['FOSL', 102.540001, '2014-08-22', 4, 3.0811479627393998, 100.69000200000001, '2014-08-28', -0.018188014256016991]
['XEC', 140.585272, '2014-08-26', 4, 3.1632607750680179, 141.57965100000001, '2014-09-02', 0.0069664409796782213]
['HP', 98.075376000000006, '2014-08-26', 4, 3.6873484783775652, 99.874308999999997, '2014-09-02', 0.01818940770617072]
['PXD', 211.25504699999999, '2014-08-26', 4, 7.785832862758383, 205.207762, '2014-09-02', -0.02869652150843046]
['FDX', 151.289264, '2014-09-04', 4, 3.2472687454745071, 150.21156099999999, '2014-09-10', -0.0072226076795509674]
['GOOGL', 597.78002900000001, '2014-09-05', 4, 7.9124134950248681, 591.10998500000005, '2014-09-11', -0.011183116992354325]
['GOOG', 586.082672, '2014-09-05', 4, 6.5217691440765417, 581.35259799999994, '2014-09-11', -0.0080962536971235666]
['ICE', 188.025813, '2014-09-11', 4, 4.4270841299839674, 200.05930499999999, '2014-09-17', 0.063919372602313895]
['PXD', 202.15912900000001, '2014-09-12', 4, 4.0214841273921138, 202.06917300000001, '2014-09-18', -0.00051917516918071412]
['TAP', 75.340320000000006, '2014-09-17', 4, 5.7254273548676871, 73.980281000000005, '2014-09-23', -0.018251037425909531]
['KSU', 120.691576, '2014-09-17', 4, 3.0446538805214196, 118.084228, '2014-09-23', -0.021727680480367592]
['DD', 65.843067000000005, '2014-09-18', 4, 4.723951500277014, 67.350429000000005, '2014-09-24', 0.022665438716577412]
['NSC', 108.89659, '2014-09-18', 4, 3.3604284438575078, 108.216893, '2014-09-24', -0.0063794192269932826]
['GOOG', 589.272695, '2014-09-18', 4, 4.2685308278084939, 587.99263399999995, '2014-09-24', -0.0021977278278608276]
['VRTX', 103.75, '2014-09-19', 4, 7.297932970632254, 110.279999, '2014-09-25', 0.062795171084337381]
['GOOGL', 605.40002400000003, '2014-09-19', 4, 8.4354583972140329, 585.25, '2014-09-25', -0.033308594649147275]
['WYNN', 179.226146, '2014-09-19', 4, 4.5522072210156281, 176.01463200000001, '2014-09-25', -0.01800247381316783]
['PRGO', 149.442385, '2014-09-22', 4, 3.9359031716072232, 150.40035499999999, '2014-09-26', 0.0063099233861932062]
['APD', 131.28398999999999, '2014-09-22', 4, 4.1910342092349975, 131.841612, '2014-09-26', 0.00413319247838224]
['SIAL', 135.71914899999999, '2014-09-22', 4, 16.154568036166104, 136.08731299999999, '2014-09-26', 0.0026021678046331347]
['SIAL', 135.09230400000001, '2014-09-23', 4, 41.867532108255126, 135.59975299999999, '2014-09-29', 0.0036452779723112855]
['BIIB', 346.29998799999998, '2014-09-24', 4, 7.0053163304070356, 330.80999800000001, '2014-09-30', -0.044773290607217631]
['BIIB', 333.39999399999999, '2014-09-25', 4, 12.984485490019271, 323.5, '2014-10-01', -0.029739034728356935]
['PCLN', 1174.4399410000001, '2014-09-26', 4, 6.0953914734738248, 1139.910034, '2014-10-02', -0.029413940887080315]
['ALXN', 167.64999399999999, '2014-09-26', 4, 3.961679551977026, 167.86000100000001, '2014-10-02', 0.001163179284098386]
['PCLN', 1161.0500489999999, '2014-09-29', 4, 10.708546803602871, 1141.459961, '2014-10-03', -0.016885652790666155]
['MU', 34.5, '2014-09-29', 4, 3.1012424398622658, 33.939999, '2014-10-03', -0.016666695652173907]
['NKE', 88.366245000000006, '2014-09-29', 4, 6.9919874855273845, 89.526347999999999, '2014-10-03', 0.012958602009172081]
['ADS', 248.270004, '2014-09-30', 4, 3.6565747588147701, 249.470001, '2014-10-06', 0.0047730172026742151]
['LLL', 112.807361, '2014-10-01', 4, 4.1388681290179843, 108.470499, '2014-10-07', -0.038577819403114978]
['CMG', 674.5, '2014-10-03', 4, 7.1281341321337699, 660.60998500000005, '2014-10-09', -0.020615292809488435]
['AN', 53.580002, '2014-10-03', 4, 3.2714236973437076, 51.57, '2014-10-09', -0.037793988884136293]
['KORS', 75.650002000000001, '2014-10-06', 4, 3.5412246848970828, 73.660004000000001, '2014-10-10', -0.026503608023698399]
['MYL', 50.979999999999997, '2014-10-06', 4, 5.0854476268568636, 49.349997999999999, '2014-10-10', -0.032267595135347146]
['ISRG', 486.54998799999998, '2014-10-06', 4, 8.3694655941947254, 470.04998799999998, '2014-10-10', -0.033943069380982085]
['BCR', 147.13178300000001, '2014-10-07', 4, 5.3939323177678045, 148.961975, '2014-10-13', 0.012337184821582584]
['ISRG', 482.26001000000002, '2014-10-07', 4, 20.155806132648362, 465.07000699999998, '2014-10-13', -0.035675782033015857]
['GMCR', 142.390255, '2014-10-08', 4, 7.7560797143765381, 137.50109900000001, '2014-10-14', -0.034441654732621875]
['AZO', 517.79998799999998, '2014-10-08', 4, 4.4552876188489421, 506.35000600000001, '2014-10-14', -0.022141719323485149]
['ESS', 178.109936, '2014-10-09', 4, 5.0047829680860616, 183.898135, '2014-10-15', 0.032413682973868409]
['VNO', 90.560068000000001, '2014-10-10', 4, 3.4989817156044172, 91.673185000000004, '2014-10-16', 0.012125841159924954]
['ICE', 201.81378100000001, '2014-10-10', 4, 4.345340289888707, 195.945705, '2014-10-16', -0.029151012239347528]
['DE', 83.255320999999995, '2014-10-15', 4, 4.2378259265263143, 82.127995999999996, '2014-10-21', -0.013720744647660406]
['ADS', 252.14999399999999, '2014-10-16', 4, 4.4944056673319608, 268.75, '2014-10-22', 0.065774366030720621]
['WHR', 148.163476, '2014-10-17', 4, 4.3019581660364832, 155.727677, '2014-10-23', 0.05095183512028293]
['FMC', 56.008727, '2014-10-17', 4, 3.4685396028159907, 57.684327000000003, '2014-10-23', 0.029648950957232127]
['WYNN', 176.48861199999999, '2014-10-17', 4, 4.1151750565702869, 177.49463900000001, '2014-10-23', 0.0056152461553724345]
['RRC', 67.160338999999993, '2014-10-17', 4, 7.0380402837613261, 68.447280000000006, '2014-10-23', 0.018938871050070388]
['ADS', 259.72000100000002, '2014-10-17', 4, 17.754499758284801, 273.23998999999998, '2014-10-23', 0.051998263314345018]
['SNA', 123.00735, '2014-10-20', 4, 7.5784177171991072, 126.845153, '2014-10-24', 0.03107784209642752]
['CMI', 128.726789, '2014-10-20', 4, 3.2726489640992256, 134.991986, '2014-10-24', 0.048553972708819768]
['PCLN', 1103.0699460000001, '2014-10-20', 4, 5.0835816232701063, 1138.4300539999999, '2014-10-24', 0.032042490259271236]
['CBS', 53.058303000000002, '2014-10-20', 4, 3.3022916995932672, 53.107917, '2014-10-24', 0.00065237668833845425]
['APD', 127.876525, '2014-10-20', 4, 4.3318129441416016, 129.381879, '2014-10-24', 0.011654633248753023]
['REGN', 366.13000499999998, '2014-10-20', 4, 4.628428372806761, 402.5, '2014-10-24', 0.0992953172466704]
['AZO', 517.03002900000001, '2014-10-20', 4, 7.6760706563825849, 536.04998799999998, '2014-10-24', 0.036757940417422003]
['EOG', 95.481712999999999, '2014-10-21', 4, 5.7623888175921039, 87.925106999999997, '2014-10-27', -0.079299017184578602]
['MJN', 99.119923999999997, '2014-10-21', 4, 4.0269401584731908, 100.265587, '2014-10-27', 0.011407020449289278]
['ROP', 148.224954, '2014-10-21', 4, 3.62157074307272, 150.467917, '2014-10-27', 0.015030957607853284]
['HUM', 132.605704, '2014-10-21', 4, 3.8149693859421934, 132.068388, '2014-10-27', -0.0041650998662923593]
['PCLN', 1132.969971, '2014-10-21', 4, 45.121533269015515, 1134.26001, '2014-10-27', 0.0011253952290320491]
['UPS', 97.985719000000003, '2014-10-21', 4, 3.0089542972995793, 99.444564, '2014-10-27', 0.014735259533075393]
['TSCO', 60.937997000000003, '2014-10-21', 4, 3.0941251877860658, 71.249667000000002, '2014-10-27', 0.16896961677293065]
['HRS', 65.369101999999998, '2014-10-21', 4, 3.047585044776616, 66.723391000000007, '2014-10-27', 0.020488104609422485]
['SHW', 224.83591300000001, '2014-10-21', 4, 11.396705709959623, 223.55803299999999, '2014-10-27', -0.005750326906182511]
['EQIX', 196.55523199999999, '2014-10-21', 4, 7.5253386177030244, 189.381755, '2014-10-27', -0.036572300451406914]
