ticker,buyprice,buydate,duration,score,sellprice,selldate
['TAP', 47.803724000000003, '2013-07-10', 6, 3.1865444181667524, 48.725034000000001, '2013-07-12', 0.018958983195535108]
['CMI', 109.196764, '2013-07-10', 6, 4.1950345029363643, 111.396066, '2013-07-16', 0.020003358341278345]
['FFIV', 71.949996999999996, '2013-07-10', 6, 3.0705641245213506, 79.790001000000004, '2013-07-12', 0.10875614074035345]
['BLK', 252.38987800000001, '2013-07-10', 6, 11.075291248657969, 265.92899399999999, '2013-07-18', 0.053584224958498447]
['DE', 78.730665999999999, '2013-07-10', 6, 3.4648618308328825, 79.481206, '2013-07-18', 0.0093424841598571118]
['WHR', 118.973178, '2013-07-11', 6, 6.0689607106045109, 116.774258, '2013-07-16', -0.018608564024405579]
['APD', 92.532600000000002, '2013-07-11', 6, 3.1166618119781586, 91.092291000000003, '2013-07-16', -0.015727527379539741]
['WBA', 46.619553000000003, '2013-07-11', 6, 3.0237489280407317, 48.447958, '2013-07-19', 0.038897949107319765]
['MLM', 102.27005699999999, '2013-07-11', 6, 4.7906070846161839, 101.052672, '2013-07-16', -0.012050301291999799]
['MON', 99.988398000000004, '2013-07-11', 6, 4.3690597867304621, 98.285484999999994, '2013-07-16', -0.017181123353931616]
['VMC', 50.368614000000001, '2013-07-12', 6, 3.0100739210735004, 48.937463000000001, '2013-07-16', -0.02871135187480044]
['WYNN', 120.378387, '2013-07-12', 6, 5.3650501733982097, 122.771601, '2013-07-22', 0.019756154400041928]
['FLR', 60.072949999999999, '2013-07-12', 6, 3.3247630003914637, 59.760320999999998, '2013-07-16', -0.0054538523578416109]
['LEN', 36.760446999999999, '2013-07-12', 6, 4.1268484624519637, 35.272170000000003, '2013-07-15', -0.040893871611517578]
['CMG', 408.97000100000002, '2013-07-19', 6, 11.546222265095722, 401.79998799999998, '2013-07-22', -0.017568557552953716]
['UNH', 69.239096000000004, '2013-07-19', 6, 3.093398608707691, 70.537636000000006, '2013-07-29', 0.018537792578921058]
['CMG', 401.79998799999998, '2013-07-22', 6, 27.336922422026333, 397.41000400000001, '2013-07-23', -0.01096312626072047]
['GMCR', 73.059175999999994, '2013-07-23', 6, 3.1660574176401761, 72.499148000000005, '2013-07-25', -0.007870715651104367]
['TRIP', 71.099997999999999, '2013-07-25', 6, 4.5684995986525587, 75.790001000000004, '2013-08-02', 0.065752505365752681]
['TRIP', 73.949996999999996, '2013-07-26', 6, 13.673073322334776, 78.010002, '2013-08-05', 0.054699190860007803]
['EQT', 84.991839999999996, '2013-07-26', 6, 3.2698283950072451, 85.938959999999994, '2013-08-05', 0.010967170495426363]
['EMN', 77.522985000000006, '2013-07-31', 6, 5.2400437008734713, 77.995272999999997, '2013-08-06', 0.0058987408702076138]
['ROK', 92.325833000000003, '2013-07-31', 6, 3.9795601659892608, 95.373582999999996, '2013-08-08', 0.032848336174773458]
['AMG', 180.35000600000001, '2013-07-31', 6, 3.5053940282150684, 180.199997, '2013-08-07', -0.00091493759085326226]
['AZO', 448.57998700000002, '2013-07-31', 6, 5.5074481443727592, 435.040009, '2013-08-07', -0.030217527292406871]
['PXD', 173.99565100000001, '2013-08-01', 6, 6.5481805168322857, 176.51342199999999, '2013-08-06', 0.014384100899165472]
['ISRG', 392.459991, '2013-08-01', 6, 3.2356724942674475, 391.86999500000002, '2013-08-09', -0.0015415482186055115]
['SHW', 174.95299399999999, '2013-08-02', 6, 3.0648971568544372, 172.78379100000001, '2013-08-05', -0.012484513411642341]
['R', 62.505744, '2013-08-02', 6, 3.7186647423554882, 61.733949000000003, '2013-08-05', -0.012587563152595982]
['GWW', 257.78244899999999, '2013-08-02', 6, 7.5344705846100322, 251.250092, '2013-08-07', -0.025398769487212026]
['PXD', 181.049407, '2013-08-02', 6, 22.400244771005273, 176.51342199999999, '2013-08-06', -0.025136702049512984]
['ICE', 184.379794, '2013-08-02', 6, 7.5125399249003024, 181.64012099999999, '2013-08-05', -0.01494021085629378]
['ISRG', 393.64999399999999, '2013-08-02', 6, 15.377283708638487, 388.57998700000002, '2013-08-12', -0.012917584345244459]
['NKE', 64.716528999999994, '2013-08-02', 6, 3.1099321471067727, 64.062526000000005, '2013-08-07', -0.010337436360346038]
['VIAB', 76.124128999999996, '2013-08-05', 6, 5.4521359623496988, 77.081115999999994, '2013-08-13', 0.012374355048449855]
['FOSL', 126.550003, '2013-08-06', 6, 4.9124965849373687, 121.139999, '2013-08-07', -0.042868462041838119]
['PCLN', 927.580017, '2013-08-07', 6, 4.4737927567491909, 958.02002000000005, '2013-08-12', 0.032800407988953097]
['FOSL', 121.139999, '2013-08-07', 6, 11.487483961433327, 120.900002, '2013-08-14', -0.00210497772911491]
['HAR', 66.872191999999998, '2013-08-09', 6, 6.8297361951249353, 67.352406000000002, '2013-08-14', 0.006956763134069296]
['CAT', 81.620919000000001, '2013-08-13', 6, 3.456689639915794, 79.386405999999994, '2013-08-19', -0.027560495857685784]
['BBY', 31.883344999999998, '2013-08-21', 6, 3.0069579763075289, 33.083103999999999, '2013-08-27', 0.037159181384512838]
['GMCR', 81.931207999999998, '2013-08-21', 6, 4.2322601601507159, 82.481408999999999, '2013-08-27', 0.0065323216032650375]
['EXPE', 46.535065000000003, '2013-08-26', 6, 3.5082971889934385, 48.220973999999998, '2013-09-04', 0.035906450329445012]
['BXP', 93.550737999999996, '2013-08-27', 6, 3.3849628640795935, 92.709406000000001, '2013-09-05', -0.0091536637583767028]
['EQIX', 162.80715599999999, '2013-08-28', 6, 6.192098921516525, 164.93362300000001, '2013-08-30', 0.012969128949098647]
['BIIB', 214.13000500000001, '2013-08-29', 6, 3.5438575050406556, 227.699997, '2013-09-05', 0.063302627765781744]
['REGN', 243.58000200000001, '2013-08-29', 6, 3.279900904571619, 268.209991, '2013-09-04', 0.10105504884592288]
['APA', 83.479670999999996, '2013-08-30', 6, 3.5772748240739327, 82.612527999999998, '2013-09-03', -0.01056715951839339]
['REGN', 242.30999800000001, '2013-08-30', 6, 8.1933180512656065, 268.209991, '2013-09-04', 0.10682593872994045]
['APA', 82.612527999999998, '2013-09-03', 6, 8.8804514376435151, 84.795000000000002, '2013-09-11', 0.026236601789985221]
['CRM', 49.580002, '2013-09-03', 6, 4.2998402225084869, 48.770000000000003, '2013-09-04', -0.016639813770076034]
['PRGO', 123.125587, '2013-09-04', 6, 3.120100119638666, 122.31953900000001, '2013-09-12', -0.0066683783607057231]
['PXD', 181.83869999999999, '2013-09-04', 6, 3.221287395299516, 186.64443499999999, '2013-09-12', 0.02634606934607429]
['VRTX', 78.379997000000003, '2013-09-05', 6, 3.8447393649193895, 79.809997999999993, '2013-09-11', 0.018053088213310215]
['GOOGL', 440.22022099999998, '2013-09-05', 6, 8.4173682541936401, 444.979986, '2013-09-13', 0.010778162323443148]
['AMZN', 294.10000600000001, '2013-09-05', 6, 8.2837712423193111, 297.92001299999998, '2013-09-13', 0.012937799804057043]
['KSU', 106.415527, '2013-09-05', 6, 3.3808477894990814, 107.731121, '2013-09-12', 0.012221844280299477]
['PCP', 216.799351, '2013-09-05', 6, 3.7747500785243204, 232.02595099999999, '2013-09-13', 0.070164416682225172]
['ALXN', 112.489998, '2013-09-05', 6, 5.6483041775581597, 114.139999, '2013-09-13', 0.014534634448122252]
['GWW', 250.593548, '2013-09-05', 6, 6.5832882284147392, 258.06647900000002, '2013-09-13', 0.0297610655163397]
['ESS', 140.48385500000001, '2013-09-09', 6, 4.0750845980646062, 142.89215300000001, '2013-09-17', 0.017036107102841119]
['CMI', 127.173755, '2013-09-10', 6, 4.4919626748082084, 127.37646700000001, '2013-09-17', 0.0014760278172175172]
['CMG', 418.64001500000001, '2013-09-10', 6, 5.1212784375618483, 426.23001099999999, '2013-09-18', 0.018094295166695869]
['PCLN', 977.5, '2013-09-10', 6, 6.9977523073731049, 969.78997800000002, '2013-09-12', -0.007902835805626578]
['MMM', 112.82549400000001, '2013-09-10', 6, 3.3751327302744638, 116.37558199999999, '2013-09-18', 0.031332351179423935]
['CAT', 81.658632999999995, '2013-09-10', 6, 3.1772489104101171, 82.818312000000006, '2013-09-18', 0.014017856507590709]
['GS', 161.45183499999999, '2013-09-10', 6, 8.4498120247887769, 159.701819, '2013-09-12', -0.010932151994432197]
['WYNN', 138.365533, '2013-09-10', 6, 3.8271494010150189, 141.879366, '2013-09-18', 0.025286882680530021]
['SLG', 86.500606000000005, '2013-09-10', 6, 4.2724301600666221, 85.827228000000005, '2013-09-12', -0.0079580714151297333]
['PH', 102.526095, '2013-09-10', 6, 3.1799811382816059, 104.25085, '2013-09-18', 0.016676291045708919]
['JOY', 52.925462000000003, '2013-09-10', 6, 3.2265339992168451, 52.088006, '2013-09-12', -0.016106727608726459]
['UTX', 101.66735199999999, '2013-09-10', 6, 3.2824194170872412, 106.212052, '2013-09-18', 0.044554125890876026]
['AMG', 183.30999800000001, '2013-09-10', 6, 4.2311078326051792, 188.220001, '2013-09-18', 0.026703415271435382]
['PCLN', 981.55999799999995, '2013-09-11', 6, 20.356130341537494, 969.78997800000002, '2013-09-12', -0.012006418378920055]
['FFIV', 92.019997000000004, '2013-09-11', 6, 4.4629911730072021, 90.629997000000003, '2013-09-12', -0.015268420406490563]
['BLK', 251.194264, '2013-09-11', 6, 4.4602445831191524, 272.20150799999999, '2013-09-19', 0.083569758583340842]
['WHR', 131.600031, '2013-09-11', 6, 4.99126699623445, 145.187431, '2013-09-18', 0.10313371430740774]
['MHK', 127.589996, '2013-09-11', 6, 5.2518881642506363, 133.520004, '2013-09-19', 0.046359496711638748]
['PSA', 148.26733899999999, '2013-09-11', 6, 6.2107868202034826, 156.63703599999999, '2013-09-19', 0.05634886992879802]
['COF', 65.369260999999995, '2013-09-11', 6, 3.285905716655487, 66.741995000000003, '2013-09-19', 0.020770221037071362]
['AMP', 87.422281999999996, '2013-09-11', 6, 3.2831478478324154, 89.786604999999994, '2013-09-19', 0.026873274710445087]
['ADS', 207.25, '2013-09-11', 6, 3.081803613448395, 210.429993, '2013-09-19', 0.015271377563329292]
['DNB', 100.93458200000001, '2013-09-11', 6, 3.4352973488031644, 105.034288, '2013-09-19', 0.040468845454771862]
['RL', 163.37148199999999, '2013-09-16', 6, 3.1433842854692458, 161.212209, '2013-09-23', -0.013308767071109662]
['BBBY', 75.819999999999993, '2013-09-17', 6, 3.0373184591964195, 75.589995999999999, '2013-09-19', -0.0032313901345290678]
['PCLN', 995.09002699999996, '2013-09-18', 6, 8.5069271018827948, 1011.6099850000001, '2013-09-26', 0.016586396760260254]
['FDX', 115.26009000000001, '2013-09-18', 6, 3.0967763501726386, 113.931504, '2013-09-23', -0.011656992459402046]
['MNST', 58.029998999999997, '2013-09-18', 6, 3.1046238587612933, 56.169998, '2013-09-19', -0.032310891475286721]
['AZO', 420.61999500000002, '2013-09-18', 6, 3.1814908644330231, 421.67999300000002, '2013-09-26', 0.002484423024159865]
['PCLN', 1000.619995, '2013-09-19', 6, 24.921029964998581, 1014.969971, '2013-09-27', 0.014326093893416519]
['FDX', 115.83515300000001, '2013-09-19', 6, 8.4002633667754409, 113.931504, '2013-09-23', -0.016563616055309233]
['NEE', 78.460761000000005, '2013-09-19', 6, 4.1216297531211712, 76.553799999999995, '2013-09-20', -0.024495824097347327]
['FOSL', 118.589996, '2013-09-20', 6, 3.2567811088395944, 116.239998, '2013-09-25', -0.01994264339126885]
['ISRG', 370.82998700000002, '2013-09-23', 6, 3.1415110465471798, 363.89001500000001, '2013-09-24', -0.018755149917258473]
['ISRG', 376.26998900000001, '2013-09-30', 6, 6.7140054483952909, 372.39999399999999, '2013-10-01', -0.010325019569923811]
['PXD', 195.338742, '2013-10-02', 6, 4.7666025269153707, 195.88837599999999, '2013-10-07', 0.0027369583449042461]
['ICE', 180.143089, '2013-10-02', 6, 3.7787727114915795, 185.573509, '2013-10-08', 0.030061769397104088]
['STZ', 60.794598000000001, '2013-10-07', 6, 3.2224019551943464, 59.531151999999999, '2013-10-08', -0.021028940762138137]
['DRI', 46.41422, '2013-10-10', 6, 4.6023652884722823, 48.549387000000003, '2013-10-18', 0.04567925519377472]
['SPG', 136.16594699999999, '2013-10-11', 6, 3.5498028401187174, 138.62417600000001, '2013-10-21', 0.017943025064849856]
['BLK', 269.178516, '2013-10-11', 6, 3.9921304864976737, 289.379639, '2013-10-21', 0.074991582909239296]
['PCP', 239.779143, '2013-10-11', 6, 4.8171830912175437, 237.840845, '2013-10-15', -0.0081462381404874863]
['MTB', 109.895284, '2013-10-11', 6, 3.6106269259370789, 109.20394400000001, '2013-10-15', -0.0064273913701337424]
['TWC', 111.23107899999999, '2013-10-11', 6, 3.3505607658932379, 113.69028400000001, '2013-10-21', 0.021974119301674772]
['JNJ', 85.544666000000007, '2013-10-14', 6, 3.2018053305425438, 87.983352999999994, '2013-10-22', 0.02833241525544079]
['BLK', 270.88673199999999, '2013-10-14', 6, 11.824762693971801, 293.87089900000001, '2013-10-22', 0.08479251394269105]
['TSO', 44.143014999999998, '2013-10-14', 6, 3.8354304582189478, 47.969324, '2013-10-22', 0.086340024576934807]
['RRC', 78.988178000000005, '2013-10-14', 6, 3.6160061976037978, 78.201582000000002, '2013-10-17', -0.010148303458778388]
['AZO', 426.040009, '2013-10-14', 6, 7.6036555198201539, 420.23001099999999, '2013-10-15', -0.013672420141179762]
['WYNN', 155.01685800000001, '2013-10-15', 6, 3.9568151160433018, 157.60357099999999, '2013-10-22', 0.016589892436085722]
['GOOGL', 449.46445299999999, '2013-10-16', 6, 6.8003964477169685, 444.83984900000002, '2013-10-17', -0.010322515983260587]
['FDX', 122.210399, '2013-10-16', 6, 6.5185546586299239, 130.44964200000001, '2013-10-24', 0.06729577079606798]
['PXD', 211.717735, '2013-10-16', 6, 6.3424655089202346, 220.01216500000001, '2013-10-21', 0.039105982311779433]
['MAC', 55.028025999999997, '2013-10-17', 6, 3.0493921980414487, 54.210040999999997, '2013-10-21', -0.015137468314782004]
['GS', 154.78415799999999, '2013-10-17', 6, 3.4836995588171806, 158.46994900000001, '2013-10-25', 0.023715547168593462]
['GOOGL', 444.83984900000002, '2013-10-17', 6, 15.253572467699762, 506.21121900000003, '2013-10-18', 0.1379291224424456]
['HAR', 70.300725999999997, '2013-10-17', 6, 3.7334771129589424, 70.056659999999994, '2013-10-23', -0.0036851113031180316]
['XEC', 105.341037, '2013-10-17', 6, 3.9684007320498829, 107.824183, '2013-10-21', 0.023430052240704682]
['NBL', 68.989997000000002, '2013-10-17', 6, 3.3093914988728894, 69.623999999999995, '2013-10-23', 0.0089723587029579485]
['PXD', 215.63510099999999, '2013-10-17', 6, 18.591163050863763, 220.01216500000001, '2013-10-21', 0.020228914401092885]
['VRTX', 77.059997999999993, '2013-10-18', 6, 5.2946647828851425, 74.639999000000003, '2013-10-21', -0.031598742060699125]
['AMGN', 110.61564, '2013-10-18', 6, 4.6722291399480191, 109.383584, '2013-10-21', -0.011273776475008416]
['DHR', 71.388958000000002, '2013-10-18', 6, 3.7989632456723745, 71.547604000000007, '2013-10-28', 0.0020121599197456346]
['PPG', 85.620508999999998, '2013-10-18', 6, 3.7938534624236677, 88.114543999999995, '2013-10-28', 0.028953752190377619]
['URI', 64.889999000000003, '2013-10-18', 6, 5.4044134645494557, 65.790001000000004, '2013-10-28', 0.013638496126344532]
['AGN', 146.60000600000001, '2013-10-21', 6, 3.2194229385254225, 145.86000100000001, '2013-10-28', -0.0051501021084541868]
['PCLN', 1087.089966, '2013-10-21', 6, 17.560342505006304, 1075.630005, '2013-10-22', -0.010555668214124627]
['AMZN', 326.44000199999999, '2013-10-21', 6, 10.557396308514285, 326.76001000000002, '2013-10-23', 0.00093434627536863519]
['BIIB', 243.070007, '2013-10-21', 6, 4.6057940988209118, 254.38999899999999, '2013-10-29', 0.046509201770829685]
['PH', 111.489014, '2013-10-21', 6, 4.9424659724729825, 113.223461, '2013-10-29', 0.015422568899927692]
['PCLN', 1075.630005, '2013-10-22', 6, 43.539294196818815, 1068.5500489999999, '2013-10-30', -0.0065960934215479033]
['KORS', 78.699996999999996, '2013-10-22', 6, 3.9904416222623098, 77.599997999999999, '2013-10-23', -0.014167713373610381]
['HAS', 47.122996000000001, '2013-10-22', 6, 3.6451468246837155, 49.625244000000002, '2013-10-30', 0.052782042975366025]
['GWW', 256.23204900000002, '2013-10-22', 6, 5.040819870593694, 260.740883, '2013-10-30', 0.017538141764615787]
['WHR', 139.94435999999999, '2013-10-23', 6, 3.0648793171975566, 142.493213, '2013-10-30', 0.018106145899699055]
['WHR', 142.71611200000001, '2013-10-24', 6, 10.064150706174939, 142.493213, '2013-10-30', -0.0016669386284851454]
['EQIX', 165.24689699999999, '2013-10-24', 6, 6.7100111392119999, 162.845123, '2013-10-25', -0.014625230753954728]
['SIAL', 85.452679000000003, '2013-10-24', 6, 3.3720054286947461, 85.127432999999996, '2013-10-30', -0.0039816890936796379]
['ALXN', 125.16999800000001, '2013-10-25', 6, 11.673441563346229, 122.949997, '2013-10-31', -0.017855724500371171]
['BMY', 50.934618, '2013-10-29', 6, 3.1577322712345506, 50.170408000000002, '2013-10-31', -0.015298239794396779]
['IBM', 170.99717799999999, '2013-10-30', 6, 3.781261040382347, 168.81404499999999, '2013-11-05', -0.012854791089008487]
['PRGO', 141.684485, '2013-11-01', 6, 6.9309647159066703, 148.87916200000001, '2013-11-11', 0.050673699382116633]
['CAH', 58.411873, '2013-11-01', 6, 3.7229381604641496, 58.712415999999997, '2013-11-05', 0.0048884410879958869]
['LVLT', 30.02, '2013-11-01', 6, 3.100629282572422, 30.030000999999999, '2013-11-06', -0.00016652231845439578]
['MCHP', 40.308805999999997, '2013-11-01', 6, 3.7609558208627116, 39.948734999999999, '2013-11-07', -0.0093049394715387472]
['CI', 79.543631000000005, '2013-11-04', 6, 5.1319133464705891, 79.213903999999999, '2013-11-07', -0.0043338102078845937]
['ENDP', 56.220001000000003, '2013-11-05', 6, 4.4428523730834435, 61.860000999999997, '2013-11-11', 0.10005336001328057]
