ticker,buyprice,buydate,duration,score,sellprice,selldate
['WYNN', 48.835469000000003, '2010-01-06', 6, 6.9267714692105162, 52.591484000000001, '2010-01-14', 0.076604465496174459]
['BBBY', 42.029998999999997, '2010-01-08', 6, 3.3704910035959283, 40.810001, '2010-01-19', -0.029383726609177336]
['PNC', 51.132278999999997, '2010-01-08', 6, 3.796532894801707, 51.850239000000002, '2010-01-19', 0.013747871476645997]
['CMG', 95.419998000000007, '2010-01-12', 6, 7.1187328088249764, 100.05999799999999, '2010-01-21', 0.048469923464051913]
['TWC', 40.229557, '2010-01-14', 6, 3.5579625531356212, 38.848917999999998, '2010-01-25', -0.03469188089742082]
['ISRG', 340.35000600000001, '2010-01-22', 6, 6.9534033489801459, 328.64999399999999, '2010-02-01', -0.034420484188268284]
['ISRG', 338.51001000000002, '2010-01-25', 6, 22.648698917182308, 335.58999599999999, '2010-02-02', -0.0086703905742699823]
['SHW', 58.987614000000001, '2010-01-27', 6, 3.3454863816269396, 58.969141999999998, '2010-02-04', -0.0005674411580709589]
['ARG', 55.237789999999997, '2010-02-05', 6, 4.3273386616423064, 55.419016999999997, '2010-02-16', 0.0030092985255202971]
['ARG', 54.866275999999999, '2010-02-08', 6, 13.431394028108096, 57.031931, '2010-02-17', 0.039198122358441112]
['HAS', 29.596080000000001, '2010-02-09', 6, 3.0796269845803335, 30.186986000000001, '2010-02-18', 0.019458860768047672]
['HAR', 40.162897000000001, '2010-02-10', 6, 3.8108114615067161, 41.828026000000001, '2010-02-19', 0.041085905730356066]
['PCLN', 208.89999399999999, '2010-02-11', 6, 8.8446468611271385, 232.949997, '2010-02-18', 0.11505506792881959]
['AIG', 21.433485000000001, '2010-02-11', 6, 3.3664693497407097, 23.169353999999998, '2010-02-22', 0.080288809775918263]
['AMG', 67.860000999999997, '2010-02-11', 6, 3.7069819512880038, 70.870002999999997, '2010-02-22', 0.04413501261221614]
['FSLR', 115.099998, '2010-02-12', 6, 3.1208972920184621, 105.779999, '2010-02-23', -0.081103381079120407]
['CAT', 49.055540999999998, '2010-02-12', 6, 3.4048189521716026, 49.457062000000001, '2010-02-23', 0.0078792526210240445]
['GOOGL', 266.82684699999999, '2010-02-12', 6, 6.1136799906791595, 267.80279899999999, '2010-02-23', 0.0036014067205164201]
['ICE', 98.344370999999995, '2010-02-12', 6, 4.5304000574309988, 99.978386999999998, '2010-02-23', 0.016462721592881029]
['IBM', 112.72341900000001, '2010-02-17', 6, 3.3169660299338606, 113.383714, '2010-02-25', 0.0057245868314195715]
['APC', 66.165012000000004, '2010-02-17', 6, 4.2913734553201568, 67.020799999999994, '2010-02-25', 0.012707441207748738]
['SWN', 45.700001, '2010-02-17', 6, 3.4845141688120371, 42.990001999999997, '2010-02-25', -0.059627985566127306]
['WDC', 40.287388, '2010-02-17', 6, 3.3556425543243433, 36.942701999999997, '2010-02-25', -0.083392996339201816]
