ticker,buyprice,buydate,duration,score,sellprice,selldate
['^DJI', 11972.25, '2008-03-17', 5, -1, 12532.599609000001, '2008-03-25', 0.046802782183800101]
['^DJI', 12548.639648, '2008-03-24', 5, -1, 12262.889648, '2008-03-31', -0.022772587947056489]
['^DJI', 12262.889648, '2008-03-31', 5, -1, 12612.429688, '2008-04-07', 0.028502665361341255]
['^DJI', 12612.429688, '2008-04-07', 5, -1, 12302.059569999999, '2008-04-14', -0.024609462702917129]
['^DJI', 12302.059569999999, '2008-04-14', 5, -1, 12825.019531, '2008-04-21', 0.042508732625166482]
['^DJI', 12825.019531, '2008-04-21', 5, -1, 12871.75, '2008-04-28', 0.0036425261487580407]
['^DJI', 12871.75, '2008-04-28', 5, -1, 12969.540039, '2008-05-05', 0.0075960952473439524]
['^DJI', 12969.540039, '2008-05-05', 5, -1, 12876.309569999999, '2008-05-12', -0.007189574088179434]
['^DJI', 12876.309569999999, '2008-05-12', 5, -1, 13028.160156, '2008-05-19', 0.011791855824416973]
['^DJI', 13028.160156, '2008-05-19', 5, -1, 12548.349609000001, '2008-05-27', -0.036829877838047594]
['^DJI', 12503.820312, '2008-06-02', 5, -1, 12280.320312, '2008-06-09', -0.017875736728677327]
['^DJI', 12280.320312, '2008-06-09', 5, -1, 12269.080078000001, '2008-06-16', -0.00091652609329747291]
['^DJI', 12269.080078000001, '2008-06-16', 5, -1, 11842.360352, '2008-06-23', -0.0347813139442451]
['^DJI', 11842.360352, '2008-06-23', 5, -1, 11350.009765999999, '2008-06-30', -0.041576642777708346]
['^DJI', 11350.009765999999, '2008-06-30', 5, -1, 11384.209961, '2008-07-08', 0.003011908862176151]
['^DJI', 11231.959961, '2008-07-07', 5, -1, 11055.190430000001, '2008-07-14', -0.015739419621672197]
['^DJI', 11510.740234000001, '2008-09-08', 5, -1, 10917.509765999999, '2008-09-15', -0.051538428975027598]
['^DJI', 9319.8300780000009, '2008-11-03', 5, -1, 8870.5400389999995, '2008-11-10', -0.048209574127388001]
['^DJI', 8870.5400389999995, '2008-11-10', 5, -1, 8273.5800780000009, '2008-11-17', -0.067298603960452591]
['^DJI', 8443.3896480000003, '2008-11-24', 5, -1, 8419.0898440000001, '2008-12-02', -0.0028797443933858613]
['^DJI', 8149.0898440000001, '2008-12-01', 5, -1, 8934.1796880000002, '2008-12-08', 0.096338960427345618]
['^DJI', 8934.1796880000002, '2008-12-08', 5, -1, 8564.5302730000003, '2008-12-15', -0.041376424910785817]
['^DJI', 8564.5302730000003, '2008-12-15', 5, -1, 8519.6904300000006, '2008-12-22', -0.0052372799873691032]
['^DJI', 8519.6904300000006, '2008-12-22', 5, -1, 8668.3896480000003, '2008-12-30', 0.017451833399538173]
['^DJI', 8483.9296880000002, '2008-12-29', 5, -1, 9015.0996090000008, '2009-01-06', 0.062607180933062986]
['^DJI', 8952.8896480000003, '2009-01-05', 5, -1, 8473.9697269999997, '2009-01-12', -0.053495009972226185]
['^DJI', 7216.9702150000003, '2009-03-16', 5, -1, 7775.8598629999997, '2009-03-23', 0.077438957256386484]
['^DJI', 7775.8598629999997, '2009-03-23', 5, -1, 7522.0200199999999, '2009-03-30', -0.032646530090893404]
['^DJI', 8057.8100590000004, '2009-04-13', 5, -1, 7841.7299800000001, '2009-04-20', -0.026818090451094397]
['^DJI', 7841.7299800000001, '2009-04-20', 5, -1, 8025.0, '2009-04-27', 0.023369208129760156]
['^DJI', 8025.0, '2009-04-27', 5, -1, 8426.7402340000008, '2009-05-04', 0.05005921919003125]
['^DJI', 8426.7402340000008, '2009-05-04', 5, -1, 8418.7695309999999, '2009-05-11', -0.00094766217757376119]
['^DJI', 8418.7695309999999, '2009-05-11', 5, -1, 8504.0800780000009, '2009-05-18', 0.010131593065461832]
['^DJI', 8504.0800780000009, '2009-05-18', 5, -1, 8473.4902340000008, '2009-05-26', -0.0035988424049738918]
['^DJI', 8721.4404300000006, '2009-06-01', 5, -1, 8764.4902340000008, '2009-06-08', 0.0049343688517287983]
['^DJI', 8764.4902340000008, '2009-06-08', 5, -1, 8612.1298829999996, '2009-06-15', -0.017385534917808792]
['^DJI', 8612.1298829999996, '2009-06-15', 5, -1, 8339.0097659999992, '2009-06-22', -0.031715164623696418]
['^DJI', 8339.0097659999992, '2009-06-22', 5, -1, 8529.3798829999996, '2009-06-29', 0.022827064884384789]
['^DJI', 9286.5595699999994, '2009-08-03', 5, -1, 9337.9501949999994, '2009-08-10', 0.0055322560107154946]
['^DJI', 9509.2802730000003, '2009-08-24', 5, -1, 9496.2802730000003, '2009-08-31', -0.0013686629930294411]
['^DJI', 9626.7998050000006, '2009-09-14', 5, -1, 9778.8603519999997, '2009-09-21', 0.015793986587425368]
['^DJI', 9778.8603519999997, '2009-09-21', 5, -1, 9789.3603519999997, '2009-09-28', 0.0010722108326105279]
['^DJI', 9789.3603519999997, '2009-09-28', 5, -1, 9599.75, '2009-10-05', -0.019370555907798265]
['^DJI', 9599.75, '2009-10-05', 5, -1, 9885.7998050000006, '2009-10-12', 0.029796068126774194]
['^DJI', 9885.7998050000006, '2009-10-12', 5, -1, 10092.190430000001, '2009-10-19', 0.020875966443870346]
['^DJI', 9789.4404300000006, '2009-11-02', 5, -1, 10226.940430000001, '2009-11-09', 0.044689479764268812]
['^DJI', 10226.940430000001, '2009-11-09', 5, -1, 10406.959961, '2009-11-16', 0.017601014910771307]
['^DJI', 10406.959961, '2009-11-16', 5, -1, 10450.950194999999, '2009-11-23', 0.0042255600256747216]
['^DJI', 10501.049805000001, '2009-12-14', 5, -1, 10414.139648, '2009-12-21', -0.0082777587588063299]
['^DJI', 10414.139648, '2009-12-21', 5, -1, 10545.410156, '2009-12-29', 0.012603586319798082]
['^DJI', 10547.080078000001, '2009-12-28', 5, -1, 10572.019531, '2010-01-05', 0.002363161445222038]
['^DJI', 10583.959961, '2010-01-04', 5, -1, 10663.990234000001, '2010-01-11', 0.0075600506138385135]
['^DJI', 10642.150390999999, '2010-03-15', 5, -1, 10785.889648, '2010-03-22', 0.013505189432536851]
['^DJI', 10785.889648, '2010-03-22', 5, -1, 10895.860352, '2010-03-29', 0.01019440283448368]
['^DJI', 10973.549805000001, '2010-04-05', 5, -1, 11005.969727, '2010-04-12', 0.0029530026815237235]
['^DJI', 11005.969727, '2010-04-12', 5, -1, 11092.049805000001, '2010-04-19', 0.0078198541459608781]
['^DJI', 11092.049805000001, '2010-04-19', 5, -1, 11205.030273, '2010-04-26', 0.010184363574447523]
['^DJI', 11205.030273, '2010-04-26', 5, -1, 11151.830078000001, '2010-05-03', -0.0047492236703927946]
['^DJI', 10066.570312, '2010-05-24', 5, -1, 10024.019531, '2010-06-01', -0.0042284293141288416]
['^DJI', 9816.4902340000008, '2010-06-07', 5, -1, 10190.889648, '2010-06-14', 0.038138316758396677]
['^DJI', 10190.889648, '2010-06-14', 5, -1, 10442.410156, '2010-06-21', 0.024679445729191906]
['^DJI', 10442.410156, '2010-06-21', 5, -1, 10138.519531, '2010-06-28', -0.029103015535678983]
