ticker,buyprice,buydate,duration,score,sellprice,selldate
['^DJI', 11670.75, '2011-01-03', 5, -1, 11637.450194999999, '2011-01-10', -0.002854555619818826]
['^DJI', 12036.530273, '2011-03-21', 5, -1, 12197.879883, '2011-03-28', 0.013403747287696397]
['^DJI', 12197.879883, '2011-03-28', 5, -1, 12400.030273, '2011-04-04', 0.016571354361483239]
['^DJI', 12400.030273, '2011-04-04', 5, -1, 12381.110352, '2011-04-11', -0.0015270060300763761]
['^DJI', 12807.360352, '2011-05-02', 5, -1, 12684.679688, '2011-05-09', -0.0095800899348349594]
['^DJI', 12684.679688, '2011-05-09', 5, -1, 12548.370117, '2011-05-16', -0.010747182771116085]
['^DJI', 12548.370117, '2011-05-16', 5, -1, 12381.259765999999, '2011-05-23', -0.013318490723634842]
['^DJI', 12089.959961, '2011-06-06', 5, -1, 11952.969727, '2011-06-13', -0.011332149522575311]
['^DJI', 11952.969727, '2011-06-13', 5, -1, 12080.379883, '2011-06-20', 0.010658033853481031]
['^DJI', 12080.379883, '2011-06-20', 5, -1, 12043.559569999999, '2011-06-27', -0.0030491849889452828]
['^DJI', 12043.559569999999, '2011-06-27', 5, -1, 12569.870117, '2011-07-05', 0.043699335229011614]
['^DJI', 10854.650390999999, '2011-08-22', 5, -1, 11539.25, '2011-08-29', 0.06306832411365508]
['^DJI', 11539.25, '2011-08-29', 5, -1, 11139.299805000001, '2011-09-06', -0.034661281712416267]
['^DJI', 11061.120117, '2011-09-12', 5, -1, 11401.009765999999, '2011-09-19', 0.030726964846683153]
['^DJI', 11401.009765999999, '2011-09-19', 5, -1, 11043.860352, '2011-09-26', -0.031327436896434593]
['^DJI', 11043.860352, '2011-09-26', 5, -1, 10655.299805000001, '2011-10-03', -0.035184757377851997]
['^DJI', 10655.299805000001, '2011-10-03', 5, -1, 11433.179688, '2011-10-10', 0.073002627540802417]
['^DJI', 11433.179688, '2011-10-10', 5, -1, 11397.0, '2011-10-17', -0.0031657586942317783]
