ticker,buyprice,buydate,duration,score,sellprice,selldate
['AMG', 191.58000200000001, '2014-10-24', 7, 5.9680772272718627, 191.949997, '2014-11-04', 0.0018529856785364724]
['LLL', 112.151442, '2014-10-24', 7, 4.025032066696312, 120.022406, '2014-11-04', 0.070047819804225087]
['AMP', 115.37811000000001, '2014-10-24', 7, 5.0408128458198256, 125.508634, '2014-11-04', 0.087672817660126287]
['TWC', 140.23673600000001, '2014-10-24', 7, 4.4611491099555991, 142.090473, '2014-11-04', 0.013111664264633165]
['ABBV', 58.911315999999999, '2014-10-24', 7, 5.865946673737195, 61.227119000000002, '2014-11-04', 0.039055365865532564]
['AGN', 238.429993, '2014-10-27', 7, 8.4300458608241975, 247.91000399999999, '2014-11-05', 0.03969723305741988]
['STT', 71.484920000000002, '2014-10-27', 7, 5.1229732880607166, 76.286147, '2014-11-05', 0.066954359045236361]
['GOOGL', 549.88000499999998, '2014-10-27', 7, 4.7998905205032116, 555.95001200000002, '2014-11-05', 0.011011506046669279]
['EW', 117.019997, '2014-10-27', 7, 16.139620532698501, 121.099998, '2014-11-05', 0.03473766111957767]
['EXPE', 79.928050999999996, '2014-10-27', 7, 4.8825401595175002, 82.583044000000001, '2014-11-05', 0.033029618099908439]
['KLAC', 58.419297999999998, '2014-10-27', 7, 6.7641790470829335, 63.260333000000003, '2014-11-05', 0.082610287443029617]
['GOOG', 540.77249600000005, '2014-10-27', 7, 7.2558111819547122, 545.92242299999998, '2014-11-05', 0.0094955402465585707]
['ICE', 203.865613, '2014-10-27', 7, 4.6013620032960461, 215.51252700000001, '2014-11-05', 0.057056772983092585]
['GS', 184.57011900000001, '2014-10-28', 7, 6.7923381894091799, 189.20615799999999, '2014-11-06', 0.025036766650185574]
['GOOGL', 558.94000200000005, '2014-10-28', 7, 18.771215980461733, 551.69000200000005, '2014-11-06', -0.012997817250517702]
['GWW', 237.69526099999999, '2014-10-29', 7, 8.5515262274904948, 251.15248800000001, '2014-11-07', 0.056552355917605011]
['CMG', 639.67999299999997, '2014-10-30', 7, 8.8197153297206512, 648.85998500000005, '2014-11-10', 0.014327463888651092]
['AMZN', 305.72000100000002, '2014-11-03', 7, 5.447151286166573, 311.51001000000002, '2014-11-12', 0.018889863211795546]
['IBM', 158.41711799999999, '2014-11-07', 7, 4.2164300812083439, 158.24116699999999, '2014-11-18', -0.0012053684753941666]
['PCLN', 1167.3599850000001, '2014-11-11', 7, 18.405918173401453, 1153.880005, '2014-11-20', -0.011560255768061186]
['PCLN', 1161.0, '2014-11-12', 7, 50.105261388620498, 1151.459961, '2014-11-21', -0.008230007751937966]
['REGN', 402.63000499999998, '2014-11-13', 7, 5.8189378838903423, 409.75, '2014-11-24', 0.017646461793129446]
['AGN', 269.60000600000001, '2014-11-18', 7, 11.876464274118216, 270.60998499999999, '2014-11-28', 0.0036905748436815208]
['AGN', 266.040009, '2014-11-19', 7, 28.592214631158836, 263.07000699999998, '2014-12-01', -0.011220124413693064]
['UHS', 101.940755, '2014-11-19', 7, 5.0676857218128095, 103.706065, '2014-12-01', 0.017169874796395215]
['MAC', 74.696995000000001, '2014-11-20', 7, 6.9383645637041056, 78.280972000000006, '2014-12-02', 0.047779391928684738]
['DLTR', 66.389999000000003, '2014-11-21', 7, 4.225090663683396, 69.199996999999996, '2014-12-03', 0.04209968432142909]
['PXD', 170.958293, '2014-11-24', 7, 7.6665666637672487, 143.19506200000001, '2014-11-28', -0.16248542561196486]
['SIG', 128.708538, '2014-11-26', 7, 9.0302724919368131, 127.31537899999999, '2014-12-08', -0.010940680563087519]
['BDX', 139.48685399999999, '2014-11-26', 7, 7.2226474054403234, 138.623165, '2014-12-08', -0.0062994395156406192]
['BIIB', 328.26998900000001, '2014-12-02', 7, 11.321632390692962, 342.32998700000002, '2014-12-11', 0.042784898012714789]
['BIIB', 347.33999599999999, '2014-12-03', 7, 39.713098642867905, 344.48998999999998, '2014-12-12', -0.0082484195111236416]
['REGN', 424.41000400000001, '2014-12-03', 7, 6.5567397534628498, 416.44000199999999, '2014-12-12', -0.018814358579540037]
['AAP', 153.073286, '2014-12-04', 7, 4.5510920850642531, 160.824332, '2014-12-15', 0.050538184696707976]
['AZO', 588.07000700000003, '2014-12-04', 7, 7.695769520425884, 605.84002699999996, '2014-12-15', 0.030192017597659812]
['NOC', 145.22873000000001, '2014-12-08', 7, 6.1354878860763016, 142.30571399999999, '2014-12-17', -0.020230267110371469]
['GS', 195.395252, '2014-12-08', 7, 5.8678991009645145, 183.87745000000001, '2014-12-17', -0.059022938796895588]
['GILD', 105.17898099999999, '2014-12-08', 7, 5.5060795376974809, 102.03039099999999, '2014-12-17', -0.030078157916361627]
['AZO', 605.80999799999995, '2014-12-09', 7, 8.1491548456407088, 615.47997999999995, '2014-12-18', 0.015937310430456125]
['AZO', 598.36999500000002, '2014-12-10', 7, 16.901919599705039, 618.59997599999997, '2014-12-19', 0.033783413555019501]
['WBA', 73.605891999999997, '2014-12-12', 7, 4.4859467968412545, 75.591770999999994, '2014-12-23', 0.026776103739086503]
['PXD', 147.90392, '2014-12-18', 7, 13.761133822432342, 150.03340499999999, '2014-12-30', 0.014296341841379108]
['EOG', 94.477476999999993, '2014-12-19', 7, 6.1061384054057637, 91.544323000000006, '2014-12-31', -0.031204834142638971]
['HUM', 145.739904, '2014-12-19', 7, 4.1320990488224503, 143.19044, '2014-12-31', -0.017596169131550963]
['PRGO', 167.89577499999999, '2014-12-19', 7, 7.8672026994418909, 166.917203, '2014-12-31', -0.0059177903672679418]
['APC', 84.309376, '2014-12-19', 7, 9.9887893108235346, 81.964689000000007, '2014-12-31', -0.027988429187282723]
['APA', 64.012767999999994, '2014-12-19', 7, 8.5728964464046697, 61.889541000000001, '2014-12-31', -0.03340313294997637]
['OXY', 79.996690000000001, '2014-12-19', 7, 4.6561702439660611, 79.103697999999994, '2014-12-31', -0.011350369621543175]
['HSY', 104.15544300000001, '2014-12-19', 7, 4.0240776360270321, 102.829634, '2014-12-31', -0.012873153446239065]
['XEC', 113.137505, '2014-12-19', 7, 12.320151581564922, 105.54986100000001, '2014-12-31', -0.067198264624979992]
['COP', 68.509277999999995, '2014-12-19', 7, 5.279809216230241, 66.656104999999997, '2014-12-31', -0.027268905096328677]
['GWW', 254.10942600000001, '2014-12-19', 7, 4.9151926985532457, 251.23134099999999, '2014-12-31', -0.011385193558305967]
['WDC', 112.17792799999999, '2014-12-19', 7, 6.3189980331877038, 109.432694, '2014-12-31', -0.024605856510382298]
['LYB', 81.359302, '2014-12-19', 7, 6.0659338666251443, 78.769694000000001, '2014-12-31', -0.032013647314722518]
['AMG', 211.16000399999999, '2014-12-19', 7, 4.1751532883762188, 212.240005, '2014-12-31', 0.0050435734979433419]
['RRC', 59.773738000000002, '2014-12-19', 7, 4.4973423859251795, 53.563741, '2014-12-30', -0.1041426755007358]
['NBL', 50.558011999999998, '2014-12-19', 7, 4.2916060668071303, 46.844434, '2014-12-31', -0.073748508940580937]
['HP', 69.676681000000002, '2014-12-19', 7, 9.4208604141124752, 65.380679000000001, '2014-12-31', -0.061871517674614851]
['ADS', 289.5, '2014-12-19', 7, 5.8617528605083375, 286.04998799999998, '2014-12-31', -0.011968953367875701]
['ISRG', 531.96002199999998, '2014-12-19', 7, 5.9900702516265625, 528.94000200000005, '2014-12-31', -0.0057053535500454049]
['FTI', 47.639999000000003, '2014-12-22', 7, 4.9697754070566873, 46.520000000000003, '2015-01-02', -0.023824496721756853]
['NOC', 150.84684200000001, '2014-12-22', 7, 5.0527895630458133, 145.11973599999999, '2015-01-02', -0.038065801868096251]
['NOV', 65.047674000000001, '2014-12-22', 7, 5.1441159941308019, 64.272361000000004, '2015-01-02', -0.012149750350796511]
['CAM', 49.439999, '2014-12-22', 7, 5.1152820666130552, 49.880001, '2015-01-02', 0.0085963189441002983]
['RHT', 68.889999000000003, '2014-12-22', 7, 9.4826984477015159, 68.989998, '2015-01-02', 0.0012338365689335666]
['KSU', 121.39546, '2014-12-22', 7, 9.1240353656220314, 119.65664700000001, '2015-01-02', -0.014447105353033739]
['SLB', 85.771490999999997, '2014-12-22', 7, 7.3535670744188586, 84.703671, '2015-01-02', -0.012624474488848486]
['CTAS', 79.639999000000003, '2014-12-22', 7, 7.6511826918906101, 78.449996999999996, '2015-01-02', -0.015130612947396028]
['GWW', 254.51354499999999, '2014-12-22', 7, 13.148336585298583, 251.55660599999999, '2015-01-02', -0.011676938451350422]
['HES', 73.227087999999995, '2014-12-22', 7, 7.0439334238548454, 73.604339999999993, '2015-01-02', 0.0049469671660301254]
['CVX', 108.478646, '2014-12-22', 7, 8.1695623239776403, 109.011214, '2015-01-02', 0.0047711509968514695]
['NSC', 107.391046, '2014-12-22', 7, 6.056722620922864, 106.54183999999999, '2015-01-02', -0.0080472817072664467]
['ESV', 31.604187, '2014-12-22', 7, 6.0721316965891248, 29.796823, '2015-01-02', -0.057662106606317688]
['AMG', 213.759995, '2014-12-22', 7, 12.280449312466716, 210.429993, '2015-01-02', -0.015648400440877664]
['MNK', 99.730002999999996, '2014-12-22', 7, 6.1808873273015621, 96.959998999999996, '2015-01-02', -0.027925437844416794]
['ESS', 208.826662, '2014-12-22', 7, 4.9562090069806644, 207.64050399999999, '2015-01-02', -0.0057519379398019875]
['ISRG', 533.84002699999996, '2014-12-22', 7, 19.880670127014788, 525.57000700000003, '2015-01-02', -0.015519668029688476]
['CMG', 669.21002199999998, '2014-12-23', 7, 10.382012823750451, 667.69000200000005, '2015-01-05', -0.0022937791568219093]
['PCLN', 1147.6099850000001, '2014-12-23', 7, 29.279034099094716, 1097.579956, '2015-01-05', -0.043608045986110872]
['LMT', 192.813153, '2014-12-23', 7, 7.8845039693358903, 186.431014, '2015-01-05', -0.033177918106032912]
['IBM', 158.58328499999999, '2014-12-23', 7, 6.3999903562650182, 155.914805, '2015-01-05', -0.016921581615615973]
['STZ', 98.628315000000001, '2014-12-23', 7, 4.6769821747828697, 99.304805999999999, '2015-01-05', 0.0067069076461460245]
['GOOGL', 538.77002000000005, '2014-12-23', 7, 14.072322092079105, 519.46002199999998, '2015-01-05', -0.035868733007824123]
['UNP', 119.49686699999999, '2014-12-23', 7, 4.6007672094240615, 113.476473, '2015-01-05', -0.050506713284792615]
['GOOG', 530.59241599999996, '2014-12-23', 7, 7.7565290504964395, 513.87230599999998, '2015-01-05', -0.031540424430039307]
['ARG', 116.73618399999999, '2014-12-23', 7, 4.2989580901082531, 112.362776, '2015-01-05', -0.037592525724500274]
['FLS', 59.821353999999999, '2014-12-23', 7, 4.521169646933128, 57.267943000000002, '2015-01-05', -0.042934685162759723]
['BLK', 359.34565400000002, '2014-12-24', 7, 5.7164490837528916, 338.03213299999999, '2015-01-06', -0.059353774736343512]
['GS', 194.669804, '2014-12-24', 7, 5.0415794494369131, 183.38056399999999, '2015-01-06', -0.058068790165320183]
['APD', 146.186767, '2014-12-24', 7, 4.6239676617895569, 139.18568500000001, '2015-01-06', -0.04799396104026294]
['WYNN', 148.04043200000001, '2014-12-24', 7, 4.4876057770404998, 138.63216700000001, '2015-01-06', -0.063653320060562915]
['GOOG', 528.77242200000001, '2014-12-24', 7, 20.821609949808142, 501.96226200000001, '2015-01-06', -0.050731011837829916]
['DNB', 122.010627, '2014-12-24', 7, 5.3093203782147169, 116.340565, '2015-01-06', -0.046594810138956187]
['AMZN', 312.040009, '2014-12-29', 7, 4.2332420852787216, 300.459991, '2015-01-08', -0.037158754216033867]
['AMZN', 310.29998799999998, '2014-12-30', 7, 10.667597991548625, 296.92999300000002, '2015-01-09', -0.043135660707792102]
['SPG', 190.278256, '2015-01-07', 7, 6.9628185475136597, 196.138982, '2015-01-16', 0.030721986436537448]
['MCK', 216.753252, '2015-01-08', 7, 4.0271128932876818, 214.428043, '2015-01-20', -0.01079665000827762]
['MNST', 117.709999, '2015-01-08', 7, 5.2402426671719802, 117.44000200000001, '2015-01-20', -0.0024211791897134362]
['AVB', 170.195223, '2015-01-08', 7, 4.4989447621919147, 172.97352599999999, '2015-01-20', 0.01623607849440048]
['GILD', 101.930753, '2015-01-08', 7, 7.124797168865415, 103.405407, '2015-01-20', 0.014320055106430944]
['AGN', 268.67999300000002, '2015-01-09', 7, 8.0544826616028811, 275.76998900000001, '2015-01-21', 0.026332425875863354]
['BDX', 143.433032, '2015-01-09', 7, 4.7415080117160322, 141.66776400000001, '2015-01-21', -0.012411841088320519]
['GMCR', 136.866603, '2015-01-09', 7, 4.1435780128053779, 133.95475099999999, '2015-01-21', -0.021384705515048185]
['MNK', 102.459999, '2015-01-12', 7, 4.7095277156437767, 105.230003, '2015-01-22', 0.0268885811720533]
['CELG', 119.980003, '2015-01-13', 7, 4.0324274268278, 123.889999, '2015-01-23', 0.03246370980670843]
